user_id,movie_id,movie_title,rank,score
syn_user_00235,2563,Before We Forget,7,1.0
syn_user_00235,207,The Map That Leads to You,8,1.0
syn_user_00235,854,Regretting You,9,1.0
syn_user_00235,1003,Before We Forget,10,1.0
syn_user_00236,1352,"No Hamburg, No Beatles",1,1.0
syn_user_00236,254,Paul Anka: His Way,2,1.0
syn_user_00236,2629,DEVO,3,1.0
syn_user_00236,401,"No Hamburg, No Beatles",4,1.0
syn_user_00236,1329,Music Box: Happy and You Know It,5,1.0
syn_user_00236,835,Corey Feldman vs. the World,6,1.0
syn_user_00236,228,TWST / Things We Said Today,7,1.0
syn_user_00236,473,Bono: Stories of Surrender,8,1.0
syn_user_00236,1042,Stans,9,1.0
syn_user_00236,550,Music Box: Counting Crows: Have You Seen Me Lately?,10,1.0
syn_user_00237,788,Dangerous Animals,1,1.0
syn_user_00237,2302,The Strangers: Chapter 2,2,1.0
syn_user_00237,743,Takeout,3,1.0
syn_user_00237,41,The Strangers: Chapter 2,4,1.0
syn_user_00237,676,Kill Me Again,5,1.0
syn_user_00237,136,Dangerous Animals,6,1.0
syn_user_00237,517,The Arborist,7,1.0
syn_user_00237,2348,Bambi: The Reckoning,8,1.0
syn_user_00237,2590,Black Phone 2,9,1.0
syn_user_00237,1225,Appofeniacs,10,1.0
syn_user_00238,2631,Human,1,1.0
syn_user_00238,161,Exit Protocol,2,1.0
syn_user_00238,348,Flight Risk,3,1.0
syn_user_00238,1176,A Line of Fire,4,1.0
syn_user_00238,2298,Nobody 2,5,1.0
syn_user_00238,2263,Tin Soldier,6,1.0
syn_user_00238,491,Wildcat,7,1.0
syn_user_00238,186,Hunting Grounds,8,1.0
syn_user_00238,382,Hunting Jessica Brok,9,1.0
syn_user_00238,1313,Shadow Force,10,1.0
syn_user_00239,318,Iron Lung,1,1.0
syn_user_00239,2343,Event Horizon,2,1.0
syn_user_00239,269,The Thing,3,0.999
syn_user_00239,1887,Beyond The Sky,4,0.996
syn_user_00239,960,Killer Whale,5,0.993
syn_user_00239,414,Killer Whale,6,0.993
syn_user_00239,1582,Time Lapse,7,0.993
syn_user_00239,923,The Shrouds,8,0.993
syn_user_00239,1164,De Grote Sinterklaasfilm en de verdwenen verlanglijstjes,9,0.993
syn_user_00239,2258,The Shrouds,10,0.993
syn_user_00240,226,Stealing Pulp Fiction,1,1.0
syn_user_00240,568,Rental Family,2,1.0
syn_user_00240,2270,My Mother's Wedding,3,1.0
syn_user_00240,6,Atropia,4,1.0
syn_user_00240,2447,The Uninvited,5,1.0
syn_user_00240,1035,Rental Family,6,1.0
syn_user_00240,2373,Jay Kelly,7,1.0
syn_user_00240,1255,Stealing Pulp Fiction,8,1.0
syn_user_00240,1114,Mountainhead,9,1.0
syn_user_00240,777,Saturday Night's Main Event - John Cena's Final Match,10,1.0
syn_user_00241,158,Dragonfly,1,1.0
syn_user_00241,2479,The Surfer,2,1.0
syn_user_00241,2639,The Cut,3,1.0
syn_user_00241,2469,Anniversary,4,1.0
syn_user_00241,1319,Eden,5,1.0
syn_user_00241,1323,Discreet,6,1.0
syn_user_00241,84,Lurker,7,1.0
syn_user_00241,2335,Eden,8,1.0
syn_user_00241,1177,The Surfer,9,1.0
syn_user_00241,1045,Echo Valley,10,1.0
syn_user_00242,2664,Kryptic,1,1.0
syn_user_00242,387,Didn't Die,2,1.0
syn_user_00242,1837,Black Swan,3,1.0
syn_user_00242,2080,Texas Chainsaw Massacre,4,0.975
syn_user_00242,1619,Survival of the Dead,5,0.974
syn_user_00242,2611,Conclave,6,0.97
syn_user_00242,215,Marty Supreme,7,0.97
syn_user_00242,1822,Not Without Hope,8,0.97
syn_user_00242,1125,Not Without Hope,9,0.97
syn_user_00242,109,The Knife,10,0.97
syn_user_00243,1140,Deep Cover,1,1.0
syn_user_00243,5,Deep Cover,2,1.0
syn_user_00243,299,The Pickup,3,1.0
syn_user_00243,1024,Guns Up,4,1.0
syn_user_00243,107,The Naked Gun,5,1.0
syn_user_00243,2568,Guns Up,6,1.0
syn_user_00243,90,Bad Man,7,1.0
syn_user_00243,2006,Bad Boys: Ride or Die,8,1.0
syn_user_00243,1599,Beverly Hills Cop: Axel F,9,1.0
syn_user_00243,1533,Spy,10,1.0
syn_user_00244,1120,Hamnet,1,1.0
syn_user_00244,2369,Hamnet,2,1.0
syn_user_00244,2135,Hamnet,3,1.0
syn_user_00244,1670,Little Women,4,1.0
syn_user_00244,1653,Barry Lyndon,5,0.971
syn_user_00244,1960,10 Things We Should Do Before We Break Up,6,0.97
syn_user_00244,2050,King Richard,7,0.97
syn_user_00244,1903,The Boy Who Harnessed the Wind,8,0.97
syn_user_00244,2019,Our Friend,9,0.97
syn_user_00244,2307,Downton Abbey: A New Era,10,0.97
syn_user_00245,788,Dangerous Animals,1,1.0
syn_user_00245,955,Terror Tales: Poetry & Death Volume 1,2,1.0
syn_user_00245,743,Takeout,3,1.0
syn_user_00245,41,The Strangers: Chapter 2,4,1.0
syn_user_00245,676,Kill Me Again,5,1.0
syn_user_00245,136,Dangerous Animals,6,1.0
syn_user_00245,517,The Arborist,7,1.0
syn_user_00245,2348,Bambi: The Reckoning,8,1.0
syn_user_00245,2590,Black Phone 2,9,1.0
syn_user_00245,1225,Appofeniacs,10,1.0
syn_user_00246,668,Saturday Night's Main Event XL,1,1.0
syn_user_00246,2447,The Uninvited,2,1.0
syn_user_00246,6,Atropia,3,1.0
syn_user_00246,1255,Stealing Pulp Fiction,4,1.0
syn_user_00246,2373,Jay Kelly,5,1.0
syn_user_00246,1808,Waltzing with Brando,6,1.0
syn_user_00246,777,Saturday Night's Main Event - John Cena's Final Match,7,1.0
syn_user_00246,814,Survivor Series: WarGames,8,1.0
syn_user_00246,418,Mountainhead,9,1.0
syn_user_00246,1294,Rental Family,10,1.0
syn_user_00247,352,The Last Rodeo,1,1.0
syn_user_00247,85,After the Hunt,2,1.0
syn_user_00247,674,Train Dreams,3,1.0
syn_user_00247,1115,If I Had Legs I'd Kick You,4,1.0
syn_user_00247,2401,The Penguin Lessons,5,1.0
syn_user_00247,467,Goodbye June,6,1.0
syn_user_00247,1197,Train Dreams,7,1.0
syn_user_00247,100,Die My Love,8,1.0
syn_user_00247,2202,Hot Milk,9,1.0
syn_user_00247,2506,Superbloom,10,1.0
syn_user_00248,1340,Hurry Up Tomorrow,1,1.0
syn_user_00248,906,Hurry Up Tomorrow,2,1.0
syn_user_00248,1317,Hurry Up Tomorrow,3,1.0
syn_user_00248,1272,AEW Revolution,4,1.0
syn_user_00248,1390,STRAW,5,0.997
syn_user_00248,204,Amongst the Wolves,6,0.997
syn_user_00248,1063,Shell,7,0.997
syn_user_00248,1065,Ponyboi,8,0.997
syn_user_00248,2352,Ponyboi,9,0.997
syn_user_00248,2406,Relay,10,0.997
syn_user_00249,1213,To Get Her,1,1.0
syn_user_00249,1298,WWE Clash in Paris 2025,2,1.0
syn_user_00249,631,To Get Her,3,1.0
syn_user_00249,904,AEW Full Gear 2025,4,1.0
syn_user_00249,639,Gladiator Underground,5,1.0
syn_user_00249,545,The Last GunFight,6,1.0
syn_user_00249,612,AEW All Out 2025,7,1.0
syn_user_00249,737,President Down,8,1.0
syn_user_00249,449,WWE Clash in Paris 2025,9,1.0
syn_user_00249,761,J.I.A.: The Justice Intelligence Agency,10,1.0
syn_user_00250,1347,TRON: Ares,1,1.0
syn_user_00250,657,Jurassic World Rebirth,2,1.0
syn_user_00250,971,Predator: Badlands,3,1.0
syn_user_00250,2058,The Fantastic 4: First Steps,4,1.0
syn_user_00250,1957,TRON: Ares,5,1.0
syn_user_00250,178,Superman,6,1.0
syn_user_00250,25,Predator: Badlands,7,1.0
syn_user_00250,2675,Jurassic World Rebirth,8,1.0
syn_user_00250,2254,The Electric State,9,1.0
syn_user_00250,2107,Kingdom of the Planet of the Apes,10,1.0
syn_user_00251,1036,The Pickup,1,1.0
syn_user_00251,2434,The Pickup,2,1.0
syn_user_00251,1020,Freaky Tales,3,1.0
syn_user_00251,1153,The Naked Gun,4,1.0
syn_user_00251,2167,California King,5,1.0
syn_user_00251,2325,The Naked Gun,6,1.0
syn_user_00251,1689,Baywatch,7,1.0
syn_user_00251,1772,Ocean's Eight,8,0.972
syn_user_00251,1875,Hot Fuzz,9,0.97
syn_user_00251,1500,Kingsman: The Secret Service,10,0.95
syn_user_00252,614,Self-Help,1,1.0
syn_user_00252,296,Stalkers,2,1.0
syn_user_00252,1167,Influencers,3,1.0
syn_user_00252,743,Takeout,4,1.0
syn_user_00252,2315,The Hermit,5,1.0
syn_user_00252,2377,Push,6,1.0
syn_user_00252,1106,The Last Cabin,7,1.0
syn_user_00252,2661,Five Nights at Freddy's 2,8,1.0
syn_user_00252,1086,Influencers,9,1.0
syn_user_00252,633,Five Nights at Freddy's 2,10,1.0
syn_user_00253,232,"Sorry, Baby",1,1.0
syn_user_00253,418,Mountainhead,2,1.0
syn_user_00253,814,Survivor Series: WarGames,3,1.0
syn_user_00253,777,Saturday Night's Main Event - John Cena's Final Match,4,1.0
syn_user_00253,226,Stealing Pulp Fiction,5,1.0
syn_user_00253,1255,Stealing Pulp Fiction,6,1.0
syn_user_00253,568,Rental Family,7,1.0
syn_user_00253,1297,ROH Death Before Dishonor 2025,8,1.0
syn_user_00253,1294,Rental Family,9,1.0
syn_user_00253,1808,Waltzing with Brando,10,1.0
syn_user_00254,49,Vicious,1,1.0
syn_user_00254,749,Stay,2,1.0
syn_user_00254,342,Savage Hunt,3,1.0
syn_user_00254,2314,Saint Clare,4,1.0
syn_user_00254,308,The Hand That Rocks the Cradle,5,1.0
syn_user_00254,1264,Savage Hunt,6,1.0
syn_user_00254,575,Savage Flowers,7,1.0
syn_user_00254,2430,Please Don't Feed the Children,8,1.0
syn_user_00254,2593,We Bury the Dead,9,1.0
syn_user_00254,460,Sleepwalker,10,1.0
syn_user_00255,1928,Five Nights at Freddy's,1,1.0
syn_user_00255,103,Terrifier 3,2,1.0
syn_user_00255,1009,Within the Pines,3,1.0
syn_user_00255,316,Speak No Evil,4,1.0
syn_user_00255,306,Abigail,5,1.0
syn_user_00255,2217,The Black Phone,6,1.0
syn_user_00255,2221,X,7,1.0
syn_user_00255,2128,Prey for the Devil,8,1.0
syn_user_00255,2590,Black Phone 2,9,1.0
syn_user_00255,2348,Bambi: The Reckoning,10,1.0
syn_user_00256,1232,The Bluff,1,1.0
syn_user_00256,1265,Hunting Season,2,1.0
syn_user_00256,256,Relay,3,1.0
syn_user_00256,331,Ice Road: Vengeance,4,1.0
syn_user_00256,362,Hunting Season,5,1.0
syn_user_00256,2459,Ice Road: Vengeance,6,1.0
syn_user_00256,792,Life After Fighting,7,1.0
syn_user_00256,1944,Rambo: Last Blood,8,1.0
syn_user_00256,1701,Boyka: Undisputed IV,9,1.0
syn_user_00256,1428,Hitman,10,0.999
syn_user_00257,404,Space Cadet,1,1.0
syn_user_00257,1325,Space Cadet,2,1.0
syn_user_00257,1122,Space Cadet,3,1.0
syn_user_00257,1144,Space Cadet,4,1.0
syn_user_00257,1029,Space Cadet,5,1.0
syn_user_00257,1238,ROH Death Before Dishonor 2025,6,1.0
syn_user_00257,488,The Wild Robot,7,1.0
syn_user_00257,196,WALL·E,8,0.998
syn_user_00257,2151,Transformers One,9,0.938
syn_user_00257,117,The Iron Giant,10,0.93
syn_user_00258,2144,Dune: Part Two,1,1.0
syn_user_00258,1834,Dune,2,1.0
syn_user_00258,1057,Greenland 2: Migration,3,0.998
syn_user_00258,2117,Greenland 2: Migration,4,0.998
syn_user_00258,2136,Project Hail Mary,5,0.996
syn_user_00258,178,Superman,6,0.996
syn_user_00258,1745,TRON: Ares,7,0.996
syn_user_00258,1957,TRON: Ares,8,0.996
syn_user_00258,2329,Avatar: Fire and Ash,9,0.996
syn_user_00258,2675,Jurassic World Rebirth,10,0.996
syn_user_00259,220,Weapons,1,1.0
syn_user_00259,2601,Hell House LLC: Lineage,2,1.0
syn_user_00259,790,Keeper,3,1.0
syn_user_00259,1335,Fear Street: Prom Queen,4,1.0
syn_user_00259,1318,It Ends,5,1.0
syn_user_00259,2210,Shelby Oaks,6,1.0
syn_user_00259,2292,Fear Street: Prom Queen,7,1.0
syn_user_00259,146,Keeper,8,1.0
syn_user_00259,2273,HIM,9,1.0
syn_user_00259,642,Until Dawn,10,1.0
syn_user_00260,1329,Music Box: Happy and You Know It,1,1.0
syn_user_00260,210,Lilith Fair: Building a Mystery,2,1.0
syn_user_00260,1237,Stans,3,1.0
syn_user_00260,33,Stans,4,1.0
syn_user_00260,393,Selena y Los Dinos: A Family's Legacy,5,1.0
syn_user_00260,714,Sharon & Ozzy Osbourne: Coming Home,6,1.0
syn_user_00260,835,Corey Feldman vs. the World,7,1.0
syn_user_00260,950,Stans,8,1.0
syn_user_00260,550,Music Box: Counting Crows: Have You Seen Me Lately?,9,1.0
syn_user_00260,600,"The Rise of the Red Hot Chili Peppers: Our Brother, Hillel",10,1.0
syn_user_00261,424,The Souffleur,1,1.0
syn_user_00261,243,Addition,2,1.0
syn_user_00261,2308,Youngblood,3,1.0
syn_user_00261,2624,Heavyweight,4,1.0
syn_user_00261,1123,Union County,5,1.0
syn_user_00261,1169,Union County,6,1.0
syn_user_00261,507,Hot Water,7,1.0
syn_user_00261,605,Union County,8,1.0
syn_user_00261,980,Enjoy Your Stay,9,1.0
syn_user_00261,1228,Tox,10,1.0
syn_user_00262,2048,Men in Black II,1,0.969
syn_user_00262,1781,Men in Black 3,2,0.969
syn_user_00262,1559,Pixels,3,0.968
syn_user_00262,1958,Deadpool & Wolverine,4,0.967
syn_user_00262,2457,"Good Luck, Have Fun, Don't Die",5,0.967
syn_user_00262,1017,Thunderbolts*,6,0.951
syn_user_00262,2271,Thunderbolts*,7,0.951
syn_user_00262,1133,Thunderbolts*,8,0.951
syn_user_00262,1300,Thunderbolts*,9,0.951
syn_user_00262,2533,Sonic the Hedgehog 3,10,0.951
syn_user_00263,1306,Gunslingers,1,1.0
syn_user_00263,1333,Gunslingers,2,1.0
syn_user_00263,1007,Gunslingers,3,1.0
syn_user_00263,1668,Unforgiven,4,1.0
syn_user_00263,1398,Incident at Phantom Hill,5,1.0
syn_user_00263,1555,Night Passage,6,0.999
syn_user_00263,350,Frontier Crucible,7,0.998
syn_user_00263,2649,Fall,8,0.997
syn_user_00263,2253,Unit 234,9,0.997
syn_user_00263,2360,Last Ride,10,0.997
syn_user_00264,243,Addition,1,1.0
syn_user_00264,1123,Union County,2,1.0
syn_user_00264,1169,Union County,3,1.0
syn_user_00264,1228,Tox,4,1.0
syn_user_00264,2308,Youngblood,5,1.0
syn_user_00264,499,Tox,6,1.0
syn_user_00264,507,Hot Water,7,1.0
syn_user_00264,605,Union County,8,1.0
syn_user_00264,424,The Souffleur,9,1.0
syn_user_00264,2624,Heavyweight,10,1.0
syn_user_00265,827,Breakdown: 1975,1,1.0
syn_user_00265,831,I'm Chevy Chase and You're Not,2,1.0
syn_user_00265,768,American Clown,3,1.0
syn_user_00265,521,WrestleMania IX: Becoming a Spectacle,4,1.0
syn_user_00265,197,Jaws @ 50: The Definitive Inside Story,5,1.0
syn_user_00265,615,Gaza: Doctors Under Attack,6,1.0
syn_user_00265,691,Stiller & Meara: Nothing Is Lost,7,1.0
syn_user_00265,611,Match in a Haystack,8,1.0
syn_user_00265,821,My Next Guest with David Letterman and Adam Sandler,9,1.0
syn_user_00265,2422,Orwell: 2+2=5,10,1.0
syn_user_00266,2045,The Long Walk,1,1.0
syn_user_00266,2400,The Astronaut,2,1.0
syn_user_00266,277,Affection,3,1.0
syn_user_00266,2507,The A-Frame,4,1.0
syn_user_00266,183,Subservience,5,1.0
syn_user_00266,1942,A Quiet Place Part II,6,1.0
syn_user_00266,1420,The Purge,7,1.0
syn_user_00266,1022,Lookout,8,0.999
syn_user_00266,722,Lookout,9,0.999
syn_user_00266,1852,The Long Walk,10,0.999
syn_user_00267,765,"My Father, the BTK Killer",1,1.0
syn_user_00267,392,The Perfect Neighbor,2,1.0
syn_user_00267,764,Aileen: Queen of the Serial Killers,3,1.0
syn_user_00267,962,Aileen: Queen of the Serial Killers,4,1.0
syn_user_00267,1190,A Deadly American Marriage,5,1.0
syn_user_00267,1240,The Perfect Neighbor,6,1.0
syn_user_00267,829,Murder in Monaco,7,1.0
syn_user_00267,1193,The Carman Family Deaths,8,1.0
syn_user_00267,1258,"My Father, the BTK Killer",9,1.0
syn_user_00267,1241,The Carman Family Deaths,10,1.0
syn_user_00268,2085,"Silent Night, Deadly Night",1,1.0
syn_user_00268,964,V/H/S/Halloween,2,0.991
syn_user_00268,336,V/H/S/Halloween,3,0.991
syn_user_00268,951,Anything That Moves,4,0.984
syn_user_00268,516,Anything That Moves,5,0.984
syn_user_00268,480,Forgive Us All,6,0.981
syn_user_00268,591,Monster Island,7,0.981
syn_user_00268,2626,Monster Island,8,0.981
syn_user_00268,2583,Rabbit Trap,9,0.981
syn_user_00268,2540,House of Darkness,10,0.981
syn_user_00269,827,Breakdown: 1975,1,1.0
syn_user_00269,831,I'm Chevy Chase and You're Not,2,1.0
syn_user_00269,768,American Clown,3,1.0
syn_user_00269,521,WrestleMania IX: Becoming a Spectacle,4,1.0
syn_user_00269,197,Jaws @ 50: The Definitive Inside Story,5,1.0
syn_user_00269,615,Gaza: Doctors Under Attack,6,1.0
syn_user_00269,691,Stiller & Meara: Nothing Is Lost,7,1.0
syn_user_00269,611,Match in a Haystack,8,1.0
syn_user_00269,821,My Next Guest with David Letterman and Adam Sandler,9,1.0
syn_user_00269,2422,Orwell: 2+2=5,10,1.0
syn_user_00270,883,Double Double Trouble,1,1.0
syn_user_00270,894,The Couple Across the Street,2,1.0
syn_user_00270,68,Just Breathe,3,1.0
syn_user_00270,151,A House of Dynamite,4,1.0
syn_user_00270,2443,Goon of the Lagoon,5,1.0
syn_user_00270,625,Every Heavy Thing,6,1.0
syn_user_00270,1231,Goon of the Lagoon,7,1.0
syn_user_00270,1132,Trust,8,1.0
syn_user_00270,1092,Crushed,9,1.0
syn_user_00270,32,Trust,10,1.0
syn_user_00271,2036,The Smashing Machine,1,1.0
syn_user_00271,141,Christy,2,1.0
syn_user_00271,234,Saipan,3,1.0
syn_user_00271,88,Swiped,4,1.0
syn_user_00271,2222,The Smashing Machine,5,1.0
syn_user_00271,953,I Swear,6,1.0
syn_user_00271,968,Swiped,7,1.0
syn_user_00271,984,The Smashing Machine,8,1.0
syn_user_00271,213,I Swear,9,1.0
syn_user_00271,1095,Swiped,10,1.0
syn_user_00272,253,How to Train Your Dragon,1,1.0
syn_user_00272,2402,How to Train Your Dragon,2,1.0
syn_user_00272,604,Alice in Wonderland,3,0.987
syn_user_00272,1596,The Jungle Book,4,0.987
syn_user_00272,2317,How to Train Your Dragon 2,5,0.984
syn_user_00272,86,Maleficent,6,0.984
syn_user_00272,1855,Jungle Cruise,7,0.982
syn_user_00272,1856,Doctor Strange in the Multiverse of Madness,8,0.982
syn_user_00272,2228,Damsel,9,0.982
syn_user_00272,1814,The Nutcracker and the Four Realms,10,0.982
syn_user_00273,2036,The Smashing Machine,1,1.0
syn_user_00273,141,Christy,2,1.0
syn_user_00273,234,Saipan,3,1.0
syn_user_00273,88,Swiped,4,1.0
syn_user_00273,2222,The Smashing Machine,5,1.0
syn_user_00273,953,I Swear,6,1.0
syn_user_00273,968,Swiped,7,1.0
syn_user_00273,982,Christy,8,1.0
syn_user_00273,213,I Swear,9,1.0
syn_user_00273,1095,Swiped,10,1.0
syn_user_00274,288,Picnic at Hanging Rock,1,0.996
syn_user_00274,1382,Donnie Darko,2,0.985
syn_user_00274,1949,Return to Silent Hill,3,0.984
syn_user_00274,2361,The Damned,4,0.984
syn_user_00274,1044,Solvent,5,0.984
syn_user_00274,2618,Solvent,6,0.984
syn_user_00274,1953,Midsommar,7,0.983
syn_user_00274,1455,The Devil's Advocate,8,0.981
syn_user_00274,2341,Day of the Dead,9,0.98
syn_user_00274,1759,"Three Bedrooms, One Corpse: An Aurora Teagarden Mystery",10,0.977
syn_user_00275,1042,Stans,1,1.0
syn_user_00275,473,Bono: Stories of Surrender,2,1.0
syn_user_00275,1329,Music Box: Happy and You Know It,3,1.0
syn_user_00275,600,"The Rise of the Red Hot Chili Peppers: Our Brother, Hillel",4,1.0
syn_user_00275,835,Corey Feldman vs. the World,5,1.0
syn_user_00275,210,Lilith Fair: Building a Mystery,6,1.0
syn_user_00275,549,Depeche Mode: M,7,1.0
syn_user_00275,228,TWST / Things We Said Today,8,1.0
syn_user_00275,787,Music Box: Happy and You Know It,9,1.0
syn_user_00275,811,Bowie: The Final Act,10,1.0
syn_user_00276,1129,ROH Death Before Dishonor 2025,1,1.0
syn_user_00276,567,WWE Crown Jewel 2025,2,1.0
syn_user_00276,1072,Deathstalker,3,1.0
syn_user_00276,2005,Aquaman and the Lost Kingdom,4,1.0
syn_user_00276,2090,The Northman,5,1.0
syn_user_00276,1998,Shang-Chi and the Legend of the Ten Rings,6,1.0
syn_user_00276,2268,Zack Snyder's Justice League,7,1.0
syn_user_00276,1625,Aquaman,8,1.0
syn_user_00276,1617,Kong: Skull Island,9,1.0
syn_user_00276,1624,Wonder Woman,10,1.0
syn_user_00277,788,Dangerous Animals,1,1.0
syn_user_00277,955,Terror Tales: Poetry & Death Volume 1,2,1.0
syn_user_00277,743,Takeout,3,1.0
syn_user_00277,41,The Strangers: Chapter 2,4,1.0
syn_user_00277,676,Kill Me Again,5,1.0
syn_user_00277,136,Dangerous Animals,6,1.0
syn_user_00277,517,The Arborist,7,1.0
syn_user_00277,2348,Bambi: The Reckoning,8,1.0
syn_user_00277,2590,Black Phone 2,9,1.0
syn_user_00277,1225,Appofeniacs,10,1.0
syn_user_00278,259,The White House Effect,1,1.0
syn_user_00278,1235,Pride vs. Prejudice: The Delwin Vriend Story,2,1.0
syn_user_00278,1233,We Never Left,3,1.0
syn_user_00278,108,I'm Your Venus,4,1.0
syn_user_00278,1149,The White House Effect,5,1.0
syn_user_00278,334,The Devil Is Busy,6,1.0
syn_user_00278,1210,The Devil Is Busy,7,1.0
syn_user_00278,114,Not Just a Goof,8,1.0
syn_user_00278,2247,To the Journey: Looking Back at Star Trek: Voyager,9,1.0
syn_user_00278,388,Enigma,10,1.0
syn_user_00279,343,Predator: Killer of Killers,1,1.0
syn_user_00279,587,Affinity,2,0.995
syn_user_00279,1776,What Happened to Monday,3,0.995
syn_user_00279,520,Dawn of the Planet of the Apes,4,0.995
syn_user_00279,2375,M3GAN 2.0,5,0.995
syn_user_00279,2124,The Dresden Sun,6,0.995
syn_user_00279,660,Mercy,7,0.995
syn_user_00279,0,Mercy,8,0.995
syn_user_00279,1074,Mercy,9,0.995
syn_user_00279,1348,Mercy,10,0.995
syn_user_00280,1116,American Sweatshop,1,1.0
syn_user_00280,2632,American Sweatshop,2,1.0
syn_user_00280,1101,The Housemaid,3,1.0
syn_user_00280,1267,American Sweatshop,4,1.0
syn_user_00280,1268,American Sweatshop,5,1.0
syn_user_00280,916,American Sweatshop,6,1.0
syn_user_00280,322,The Housemaid,7,1.0
syn_user_00280,147,The Huntsman,8,1.0
syn_user_00280,2030,The Da Vinci Code,9,1.0
syn_user_00280,1769,Basic Instinct,10,1.0
syn_user_00281,789,Pillion,1,1.0
syn_user_00281,69,Eternity,2,1.0
syn_user_00281,941,Eternity,3,1.0
syn_user_00281,1062,My Oxford Year,4,1.0
syn_user_00281,1201,My Oxford Year,5,1.0
syn_user_00281,1107,The Best You Can,6,1.0
syn_user_00281,1010,Eternity,7,1.0
syn_user_00281,1285,My Oxford Year,8,1.0
syn_user_00281,727,Eternity,9,1.0
syn_user_00281,2,The Best You Can,10,1.0
syn_user_00282,352,The Last Rodeo,1,1.0
syn_user_00282,85,After the Hunt,2,1.0
syn_user_00282,674,Train Dreams,3,1.0
syn_user_00282,1115,If I Had Legs I'd Kick You,4,1.0
syn_user_00282,2401,The Penguin Lessons,5,1.0
syn_user_00282,467,Goodbye June,6,1.0
syn_user_00282,1197,Train Dreams,7,1.0
syn_user_00282,100,Die My Love,8,1.0
syn_user_00282,2202,Hot Milk,9,1.0
syn_user_00282,2506,Superbloom,10,1.0
syn_user_00283,1111,The Dinner Plan,1,1.0
syn_user_00283,621,Snatchers,2,1.0
syn_user_00283,1156,The Dinner Plan,3,1.0
syn_user_00283,1076,Hostages,4,1.0
syn_user_00283,476,Hostages,5,1.0
syn_user_00283,1590,Home Sweet Hell,6,0.999
syn_user_00283,436,Bunny,7,0.955
syn_user_00283,694,Caught Stealing,8,0.955
syn_user_00283,2511,Saltburn,9,0.937
syn_user_00283,2326,The Taking of Pelham One Two Three,10,0.936
syn_user_00284,355,Good Boy,1,1.0
syn_user_00284,1229,Good Boy,2,1.0
syn_user_00284,1015,Good Boy,3,1.0
syn_user_00284,948,Good Boy,4,1.0
syn_user_00284,2397,Tatami,5,1.0
syn_user_00284,57,Mulholland Drive,6,1.0
syn_user_00284,2244,Memento,7,0.998
syn_user_00284,1604,Identity,8,0.998
syn_user_00284,1707,The Sense of an Ending,9,0.998
syn_user_00284,251,Joy Ride,10,0.998
syn_user_00285,1315,The King of Kings,1,1.0
syn_user_00285,956,The King of Kings,2,1.0
syn_user_00285,2064,Brave,3,0.97
syn_user_00285,274,Frozen,4,0.97
syn_user_00285,76,Wish,5,0.969
syn_user_00285,2545,Anastasia,6,0.969
syn_user_00285,1538,The Land Before Time VII: The Stone of Cold Fire,7,0.959
syn_user_00285,1795,The Lion King,8,0.959
syn_user_00285,569,Alice in Wonderland,9,0.958
syn_user_00285,2658,The SpongeBob Movie: Search for SquarePants,10,0.956
syn_user_00286,1400,Scope,1,1.0
syn_user_00286,68,Just Breathe,2,1.0
syn_user_00286,32,Trust,3,1.0
syn_user_00286,640,Crushed,4,1.0
syn_user_00286,1132,Trust,5,1.0
syn_user_00286,1092,Crushed,6,1.0
syn_user_00286,151,A House of Dynamite,7,1.0
syn_user_00286,1189,Every Heavy Thing,8,1.0
syn_user_00286,1231,Goon of the Lagoon,9,1.0
syn_user_00286,2443,Goon of the Lagoon,10,1.0
syn_user_00287,901,Mike & Nick & Nick & Alice,1,0.931
syn_user_00287,2451,Mike & Nick & Nick & Alice,2,0.931
syn_user_00287,1216,Mike & Nick & Nick & Alice,3,0.931
syn_user_00287,2464,Bride Hard,4,0.894
syn_user_00287,907,Bride Hard,5,0.894
syn_user_00287,2575,Spaceballs,6,0.89
syn_user_00287,1113,Ready or Not: Here I Come,7,0.884
syn_user_00287,2509,Nirvanna the Band the Show the Movie,8,0.884
syn_user_00287,1276,Slanted,9,0.884
syn_user_00287,1239,Slanted,10,0.884
syn_user_00288,827,Breakdown: 1975,1,1.0
syn_user_00288,831,I'm Chevy Chase and You're Not,2,1.0
syn_user_00288,768,American Clown,3,1.0
syn_user_00288,521,WrestleMania IX: Becoming a Spectacle,4,1.0
syn_user_00288,197,Jaws @ 50: The Definitive Inside Story,5,1.0
syn_user_00288,615,Gaza: Doctors Under Attack,6,1.0
syn_user_00288,691,Stiller & Meara: Nothing Is Lost,7,1.0
syn_user_00288,611,Match in a Haystack,8,1.0
syn_user_00288,821,My Next Guest with David Letterman and Adam Sandler,9,1.0
syn_user_00288,2422,Orwell: 2+2=5,10,1.0
syn_user_00289,827,Breakdown: 1975,1,1.0
syn_user_00289,691,Stiller & Meara: Nothing Is Lost,2,1.0
syn_user_00289,388,Enigma,3,1.0
syn_user_00289,363,Videoheaven,4,1.0
syn_user_00289,775,Don't Come Upstairs,5,1.0
syn_user_00289,431,Hill,6,1.0
syn_user_00289,609,Trainwreck: Mayor of Mayhem,7,1.0
syn_user_00289,1345,A Want in Her,8,1.0
syn_user_00289,1353,Titanic: The Digital Resurrection,9,1.0
syn_user_00289,704,Nevermore: The Raven Effect,10,1.0
