user_idx,movie_idx,rating,user_id,movie_title,year_scaled,genre_count_scaled,primary_genre_encoded,genre_count,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_game_show,genre_history,genre_holiday,genre_horror,genre_music,genre_musical,genre_mystery,genre_romance,genre_science_fiction,genre_superhero,genre_suspense,genre_thriller,genre_tv_movie,genre_war,genre_western
136,2651,6.0,Brent Marchant,HIM,0.9898989898989896,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1125,595,3.0,chewy74,Mother of Flies,0.9898989898989896,0.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2197,2438,8.0,syn_user_00361,New Beginnings,0.9898989898989896,0.0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,1688,10.0,GenerationofSwine,Baby Driver,0.9090909090909064,0.1666666666666666,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,2678,7.0,siggi963,Dead of Winter,0.9898989898989896,0.1666666666666666,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1711,1846,9.0,r96sk,Guardians of the Galaxy Vol. 3,0.9696969696969688,0.3333333333333333,16,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2735,1174,9.0,syn_user_00899,Materialists,0.9898989898989896,0.1666666666666666,15,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
882,169,2.0,TheOxInTheMeyer,Rosario,0.9898989898989896,0.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
891,2620,5.0,ThunderPurrr,Hallow Road,0.9898989898989896,0.3333333333333333,19,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2196,302,4.0,syn_user_00360,Bait,0.9898989898989896,0.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1599,677,8.0,mrknowitall,Roofman,0.9898989898989896,0.3333333333333333,4,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,884,8.0,kbogesz,Louis Theroux: Inside the Manosphere,1.0,0.0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,514,2.0,syn_user_00960,Titanic: The Digital Resurrection,0.9898989898989896,0.0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3419,2603,1.0,tpasi,Ella McCay,0.9898989898989896,0.1666666666666666,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,1399,8.0,The Movie Mob,Prisoners,0.8686868686868685,0.3333333333333333,6,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
414,855,6.0,JC230,Marcello Hernández: American Boy,1.0,0.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,2165,7.0,Cuzzin Coo,Prometheus,0.8585858585858581,0.1666666666666666,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
290,1411,3.0,EDSR,The Dark Knight,0.8181818181818166,0.3333333333333333,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2712,1167,1.0,syn_user_00876,Influencers,0.9898989898989896,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1264,2481,7.0,fulltimewatcher,Sovereign,0.9898989898989896,0.3333333333333333,4,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
856,490,8.0,Tarun368,Ocean with David Attenborough,0.9898989898989896,0.0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,1593,3.0,drystyx,The Shawshank Redemption,0.6767676767676747,0.1666666666666666,6,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,1681,3.0,renzo-benzo,Blade Runner 2049,0.9090909090909064,0.1666666666666666,16,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2951,608,3.0,syn_user_01115,Trainwreck: Poop Cruise,0.9898989898989896,0.1666666666666666,5,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,2418,10.0,Reythan,Echo Valley,0.9898989898989896,0.1666666666666666,19,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1241,580,5.0,extremesh,WWE Night of Champions 2025,0.9898989898989896,0.1666666666666666,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,2643,8.0,jarvis-5251579,Ick,0.9898989898989896,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
354,2066,4.0,Gimly,Dark Shadows,0.8585858585858581,0.1666666666666666,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,2301,7.0,mswift23,The Strangers: Chapter 3,1.0,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
82,2675,3.0,ArielRodriguez,Jurassic World Rebirth,0.9898989898989896,0.3333333333333333,16,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
453,1827,5.0,John Chard,The Day After Tomorrow,0.7777777777777786,0.3333333333333333,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
679,1811,8.0,Per Gunnar Jonsson,Ghostbusters: Afterlife,0.949494949494948,0.3333333333333333,8,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,1889,4.0,Per Gunnar Jonsson,xXx: Return of Xander Cage,0.9090909090909064,0.3333333333333333,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,285,8.0,Manuel São Bento,Smile 2,0.9797979797979792,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1448,2478,8.0,justen,A Nice Indian Boy,0.9898989898989896,0.1666666666666666,15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1740,236,5.0,robertaajr,Night Patrol,1.0,0.3333333333333333,11,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
679,8,9.0,Per Gunnar Jonsson,Captain America: The Winter Soldier,0.8787878787878789,0.3333333333333333,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
701,1752,1.0,Purnell,Fixed,0.9898989898989896,0.1666666666666666,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,2081,10.0,Taylorof13,The Running Man,0.9898989898989896,0.3333333333333333,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
556,1959,7.0,Mas Manado,Terminator Salvation,0.828282828282827,0.3333333333333333,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1663,254,6.0,paldrinc,Paul Anka: His Way,0.9797979797979792,0.1666666666666666,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
179,657,1.0,Chris Sawin,Jurassic World Rebirth,0.9898989898989896,0.3333333333333333,16,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
715,1495,6.0,RalphRahal,"I, Robot",0.7777777777777786,0.1666666666666666,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2569,2438,3.0,syn_user_00733,New Beginnings,0.9898989898989896,0.0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,1936,9.0,Wuchak,One Flew Over the Cuckoo's Nest,0.4848484848484844,0.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,1123,9.0,syn_user_00742,Union County,1.0,0.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,223,6.0,siggi963,40 Acres,0.9898989898989896,0.5,6,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
144,2276,7.0,Bronson87,Red Sonja,0.9898989898989896,0.5,0,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,1807,8.0,jensequel,Final Destination Bloodlines,0.9898989898989896,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
402,152,8.0,Ian Beale,Back to the Future,0.5858585858585847,0.3333333333333333,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1663,320,1.0,paldrinc,A Line of Fire,0.9898989898989896,0.1666666666666666,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1809,1727,8.0,someonestolemyoreo,The Chronology of Water,0.9898989898989896,0.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,1519,5.0,Gimly,Cloudy with a Chance of Meatballs,0.828282828282827,0.3333333333333333,2,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,828,5.0,markj34,The Internship,1.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,99,4.0,paldrinc,Ballad of a Small Player,0.9898989898989896,0.1666666666666666,6,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,2501,5.0,mizjmarie,Gremlins,0.5757575757575744,0.3333333333333333,8,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3305,1354,7.0,syn_user_01469,Swimming Home,0.9797979797979792,0.1666666666666666,6,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,2089,6.0,r96sk,IF,0.9797979797979792,0.3333333333333333,3,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,2032,2.0,Otamajakushi,War of the Worlds,0.9898989898989896,0.1666666666666666,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1548,151,7.0,mbze430,A House of Dynamite,0.9898989898989896,0.0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
170,2204,7.0,Chandler Danier,Heads of State,0.9898989898989896,0.3333333333333333,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3498,2583,1.0,zxki,Rabbit Trap,0.9898989898989896,0.5,11,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
793,2598,9.0,Shreyance Parakh,Children of Men,0.7979797979797958,0.1666666666666666,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1567,582,7.0,miguelreina,Hellcat,0.9898989898989896,0.0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
183,47,6.0,CinemaSerf,The Hunger Games: Catching Fire,0.8686868686868685,0.3333333333333333,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3395,807,10.0,tmdb51103537,GOAT,1.0,0.3333333333333333,2,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,164,7.0,joy.perry,Gunslingers,0.9898989898989896,0.0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183,1646,7.0,CinemaSerf,La La Land,0.8989898989898997,0.3333333333333333,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1711,1628,9.0,r96sk,The Flash,0.9696969696969688,0.3333333333333333,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
826,1907,7.0,Stephen Campbell,Hereditary,0.9191919191919168,0.3333333333333333,11,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
120,2181,7.0,BobBurton1337,F1,0.9898989898989896,0.1666666666666666,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,1947,3.0,Manuel São Bento,Greenland,0.9393939393939376,0.5,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3293,1349,1.0,syn_user_01457,NXT Vengeance Day 2026,1.0,0.1666666666666666,5,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,307,4.0,The Ace Face,The Sound,0.9898989898989896,0.3333333333333333,11,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1515,1417,9.0,lowkimhoe,Interstellar,0.8787878787878789,0.3333333333333333,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2153,836,1.0,syn_user_00317,Jim Gaffigan: Live from Old Forester — The Bourbon Set,0.9898989898989896,0.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,136,6.0,Giant6690,Dangerous Animals,0.9898989898989896,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2789,613,7.0,syn_user_00953,Holiday Touchdown: A Bills Love Story,0.9898989898989896,0.5,15,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
183,2042,7.0,CinemaSerf,The Matrix,0.7272727272727266,0.1666666666666666,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1688,455,5.0,pkway,This Is Not a Test,0.9898989898989896,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
183,2200,5.0,CinemaSerf,Salem's Lot,0.9797979797979792,0.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1607,2320,6.0,mswift23,What We Hide,0.9898989898989896,0.3333333333333333,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2136,1807,1.0,syn_user_00300,Final Destination Bloodlines,0.9898989898989896,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1740,489,9.0,robertaajr,I Can Only Imagine 2,1.0,0.1666666666666666,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1786,15,6.0,siggi963,A Big Bold Beautiful Journey,0.9898989898989896,0.3333333333333333,6,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
419,1999,7.0,JPV852,Ready or Not,0.9292929292929272,0.1666666666666666,11,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1896,915,10.0,syn_user_00060,Death Name,1.0,0.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1364,2475,8.0,itsrohim,Barron's Cove,0.9898989898989896,0.3333333333333333,4,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2313,668,9.0,syn_user_00477,Saturday Night's Main Event XL,0.9898989898989896,0.1666666666666666,6,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,2188,8.0,Repo Jack,Borat Subsequent Moviefilm,0.9393939393939376,0.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,1066,3.0,syn_user_00556,Influencers,0.9898989898989896,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
734,2276,5.0,RiGHT,Red Sonja,0.9898989898989896,0.5,0,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3074,2434,5.0,syn_user_01238,The Pickup,0.9898989898989896,0.3333333333333333,3,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,2565,6.0,CinemaSerf,Wedding Crashers,0.7878787878787854,0.1666666666666666,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2446,277,5.0,syn_user_00610,Affection,0.9898989898989896,0.3333333333333333,16,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
968,1534,7.0,Wuchak,Kill Bill: Vol. 1,0.7676767676767682,0.1666666666666666,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,15,6.0,jarvis-5251579,A Big Bold Beautiful Journey,0.9898989898989896,0.3333333333333333,6,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1608,437,7.0,mturner37339,It Ends,0.9898989898989896,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1711,1812,7.0,r96sk,Nosferatu,0.9797979797979792,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
306,46,3.0,Enes_,Grizzly Night,1.0,0.3333333333333333,11,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
979,44,6.0,Yohan Yukiya Sese Cuneta 사요한,Karate Kid: Legends,0.9898989898989896,0.3333333333333333,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,122,9.0,syn_user_00403,Gabby's Dollhouse: The Movie,0.9898989898989896,0.6666666666666666,7,5,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
585,1813,1.0,Mikeylito,Mission: Impossible - The Final Reckoning,0.9898989898989896,0.3333333333333333,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,2121,7.0,AdamMorgan,Sacramento,0.9898989898989896,0.1666666666666666,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,447,7.0,Grogan1981,Titan: The OceanGate Submersible Disaster,0.9898989898989896,0.1666666666666666,5,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,2423,8.0,Rob,The Shadow,0.6767676767676747,0.3333333333333333,8,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,42,3.0,syn_user_00818,Playdate,0.9898989898989896,0.3333333333333333,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,813,7.0,Manuel São Bento,The Rip,1.0,0.3333333333333333,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3399,1966,10.0,tmdb56937092,Psycho,0.3333333333333321,0.3333333333333333,11,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1581,1671,7.0,moovies,Ready Player One,0.9191919191919168,0.3333333333333333,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1484,699,7.0,kotfr1tz,David Gilmour: Live at the Circus Maximus,0.9898989898989896,0.0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1567,442,8.0,miguelreina,Strange Journey: The Story of Rocky Horror,0.9898989898989896,0.0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,2201,7.0,DRDMovieMusings,Shooter,0.8080808080808062,0.3333333333333333,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
243,1968,6.0,Davezn,Cold Storage,1.0,0.3333333333333333,16,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
62,1504,7.0,Andres Gomez,Gone Girl,0.8787878787878789,0.3333333333333333,14,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
517,763,10.0,Leno,28 Years Later: The Bone Temple,1.0,0.3333333333333333,11,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
814,644,6.0,SpiderJerusalemInTheMountains,Night of the Reaper,0.9898989898989896,0.1666666666666666,19,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
404,49,4.0,Idek,Vicious,0.9898989898989896,0.1666666666666666,19,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
183,1601,7.0,CinemaSerf,A Matter of Life and Death,0.1919191919191902,0.5,15,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1711,1766,7.0,r96sk,Sicario: Day of the Soldado,0.9191919191919168,0.3333333333333333,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
419,2384,8.0,JPV852,Taken,0.8181818181818166,0.1666666666666666,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
136,736,7.0,Brent Marchant,Dead Man's Wire,1.0,0.1666666666666666,4,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,1252,9.0,syn_user_01123,Something in the Water,0.9797979797979792,0.1666666666666666,19,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
193,30,6.0,Copeland1994,Beast of War,0.9898989898989896,0.5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
622,2083,9.0,Nathan,Spider-Man: No Way Home,0.949494949494948,0.3333333333333333,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
695,335,2.0,PretzelPunk,Twisted,1.0,0.1666666666666666,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3366,2120,8.0,threespoons,The Life of Chuck,0.9898989898989896,0.1666666666666666,6,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,2100,1.0,Wloczykij,Wake Up Dead Man: A Knives Out Mystery,0.9898989898989896,0.3333333333333333,14,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
639,45,6.0,NoobieDobie,Drop,0.9898989898989896,0.1666666666666666,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
681,2215,10.0,Peter McGinn,Oblivion,0.8686868686868685,0.5,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2225,356,9.0,syn_user_00389,The Bitter Taste,0.9898989898989896,0.3333333333333333,11,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1268,801,8.0,fxaman,12 Hours in October,0.9898989898989896,0.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,2387,8.0,syn_user_00278,Citizen Sleuth,0.9696969696969688,0.0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3419,59,1.0,tpasi,Merv,0.9898989898989896,0.1666666666666666,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3498,295,6.0,zxki,100 Nights of Hero,0.9898989898989896,0.1666666666666666,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2649,1146,3.0,syn_user_00813,Odyssey,0.9898989898989896,0.1666666666666666,19,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2207,157,9.0,syn_user_00371,Solo Mio,1.0,0.1666666666666666,15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
193,2613,5.0,Copeland1994,The Twin,0.9898989898989896,0.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1048,1863,8.0,artlawless,Source Code,0.8484848484848477,0.3333333333333333,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1467,1573,8.0,kevin2019,Batman,0.6262626262626263,0.3333333333333333,8,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,2140,7.0,Per Gunnar Jonsson,Pacific Rim,0.8686868686868685,0.3333333333333333,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64,1593,10.0,Angel Rodríguez,The Shawshank Redemption,0.6767676767676747,0.1666666666666666,6,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,2397,8.0,mbze430,Tatami,0.9797979797979792,0.3333333333333333,19,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2552,2660,6.0,syn_user_00716,The Household,0.9898989898989896,0.3333333333333333,11,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
136,380,4.0,Brent Marchant,Presence,0.9898989898989896,0.3333333333333333,11,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
354,2376,8.0,Gimly,Toy Story,0.6868686868686851,0.5,7,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,2305,7.0,christianhill2,Karate Kid: Legends,0.9898989898989896,0.3333333333333333,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
